anime_id,AFeature0,AFeature1,AFeature2,AFeature3,AFeature4,AFeature5,AFeature6,AFeature7,AFeature8,AFeature9,AFeature10,AFeature11,AFeature12,AFeature13,AFeature14,AFeature15,AFeature16,AFeature17,AFeature18,AFeature19,AFeature20,AFeature21,AFeature22,AFeature23,AFeature24,AFeature25,AFeature26,AFeature27,AFeature28,AFeature29,AFeature30,AFeature31
1701,0.07618767,-0.028562734,-0.07515179,0.02486163,-0.03264708,0.039258387,0.005639879,0.02901701,-0.0029798371,-0.008528463,-0.013164702,0.03322054,-0.020079406,0.018940715,0.008248905,-0.036519844,0.011366057,0.038482063,0.02620046,0.012235929,0.055739228,0.012580714,0.010664493,0.015485382,0.02394156,-0.022366993,0.022581184,-0.026051028,-0.058098756,-0.006321344,0.040773086,0.03201474
1753,-0.03020661,0.00945289,0.06788238,-0.024195308,-0.0041791974,0.011803208,-0.03218538,-0.030564452,0.008267329,0.02150011,0.0056051933,0.009517643,0.008934719,0.013142771,0.030774154,0.0236809,-0.07421543,0.00040967303,0.048834063,0.022896081,0.025957013,-0.010839052,-0.032744803,0.022673061,-0.03101482,-0.06291074,0.02803275,-0.0014893375,0.023209557,0.016510552,0.05786912,-0.012430201
1767,-0.0185976,0.01930772,0.025406735,-0.040867086,0.03537283,0.01143804,-0.00056514866,0.07549087,-0.047030598,0.030988475,-0.03953206,0.011497492,-0.00976882,-0.051626492,-0.06444328,0.043027904,0.052758586,-0.045725226,0.01881053,0.013514498,0.009050809,0.0708326,-0.0022540276,-0.018290507,0.020685729,-0.023217037,-0.043472737,0.0028918118,0.03914744,-0.023888333,0.009709636,-0.049909156
1772,0.004741399,-0.021096876,-0.0033104443,-0.0032068864,-0.023700794,-0.06536468,-0.013592867,0.026689876,0.011334792,-0.017978178,0.035634216,-0.03415094,-0.012073691,-0.06231139,0.050608914,-0.028651573,-0.07392306,0.008731737,0.030289497,0.0588783,0.025836054,0.002214427,-0.0076258127,-0.0027623621,-0.014651168,-0.026345866,-0.039304785,-0.0341499,0.00601972,0.03205383,-0.03185172,-0.02474665
1774,0.030131767,-0.00494484,0.022211934,-0.018944265,-0.005684149,-0.018525032,0.052773796,0.055870194,-0.007112943,0.07815539,-0.024604404,-0.06252897,0.056809418,-0.035709992,-0.0038625153,0.07806723,-0.03618254,-0.07971245,0.019569943,0.013601596,-0.006224992,-0.0047949697,0.0035685713,-0.056566417,0.020687416,0.06171329,-0.0098338155,0.040254816,-0.0033674978,-0.014401889,0.019210052,-0.025467526
1776,-0.0065191225,0.00093038543,-0.010144851,-0.0191229,0.06563377,0.011543884,0.03133611,-0.02694089,-0.02281572,0.035043303,-0.010806627,-0.019256487,0.016638007,-0.008394926,-0.0043149134,0.06297469,0.051313173,-0.03875757,-0.04108591,-0.046867754,-0.0018584866,0.0006688278,-0.023944307,0.047458507,-0.07479321,0.03926712,0.041789882,-0.017049149,-0.018001044,0.004114168,0.023469195,-0.001242055
1777,0.05205195,-0.0029893967,0.012934274,-0.016849412,0.020046778,0.048683994,-0.025063219,0.02155498,-0.002148973,0.004069686,0.036887646,0.015632896,-0.036794696,0.044175792,0.011640519,-0.01821896,-0.0013360396,-0.0046821777,-0.0044228537,0.025442425,-0.036034547,0.037921857,-0.022408752,-0.003390612,-0.07144946,-0.02492034,-0.01722553,0.029456738,0.0050526774,-0.050821293,0.04027808,-0.07026123
1783,-0.03492274,0.023633009,-0.084959276,0.012527011,0.017578542,0.0017107731,-0.054029547,-0.02369817,0.10482065,0.025232382,-0.007708463,-0.010033175,0.014875778,-0.011394269,-0.028656712,0.016607864,0.053936806,-0.07863125,-0.023179084,-0.024436116,-0.043330375,0.10068572,0.035114314,-0.02620699,0.048031393,0.009857386,-0.02154892,-0.018388141,0.021491006,0.03389649,0.012770191,0.008693041
1804,0.0026784996,0.0042307987,-0.054260533,0.010943067,0.00013843863,-0.0010273673,0.033618882,0.04522749,0.03452396,0.038636584,0.008917554,0.019234426,-0.02640009,0.0012785695,0.0047043925,-0.0029719132,0.059965216,0.0026992175,0.030582368,0.026661532,0.009680401,0.014784425,0.016912723,0.037803303,-0.06827908,0.020042947,0.07413899,0.019566827,0.0165901,-0.008714241,-0.06307359,0.024466496
1816,-0.08319417,0.03709301,-0.043518946,-0.038845766,0.01506884,-0.05005089,-0.0075483965,-0.00022070186,0.04522268,0.03654538,0.01285319,0.023917357,-0.040680476,-0.055026487,0.042067576,0.049141023,0.010777675,-0.02829248,0.045091454,0.04270624,0.08473991,-0.029193806,0.0016546601,0.06360399,0.0006466614,-0.08116919,0.059204537,-0.04076332,-0.00029274594,-0.030620629,-0.063807026,-0.0003335573
1818,-0.020349206,0.05806622,-0.021148229,0.055989742,0.011456415,-0.02745058,0.00891266,-0.0349278,0.051268436,0.014513624,-0.045732055,0.019589292,-0.019513266,-0.031281278,0.0030481757,-0.02344738,0.010576248,0.0015203296,0.026282398,-0.0031055608,-0.064308636,-0.0015584098,-0.041586336,-0.046029016,0.028638467,0.02559488,-0.017636154,-0.031605963,0.012150951,0.057018947,0.06774297,-0.013518207
1822,-0.040474247,-0.034387533,-0.026200926,0.036742326,0.0063136425,-0.05779593,-0.014965482,0.011970155,0.0020709059,-0.012927573,0.0023542757,0.043741707,0.042876292,-0.013084555,-0.022234138,0.021898884,0.052638665,0.014998489,0.05842787,0.014894483,0.03359755,-0.044191442,-0.015542245,0.032226913,-0.021427806,0.0029195738,-0.038736407,0.012477261,-0.038869448,-0.038192958,-0.0010907291,-0.041869603
1840,0.02991093,-0.003771407,0.028861191,0.049050238,-0.0031852361,-0.004667401,0.0049568973,-0.035186186,0.012126847,0.019384723,0.01616138,0.04226483,-0.0016801851,0.020671105,-0.0038091186,-0.015171361,0.043706566,-0.0053752167,0.023716383,-0.035115685,-0.031943735,0.034054704,-0.026388984,-0.05663456,0.003027753,0.0059323222,0.020306095,0.052392982,0.03316573,-0.016709674,-0.066051535,0.018240739
1847,-0.010836522,-0.076150306,0.00516102,0.054014735,0.008514668,-0.023334173,-0.08775791,0.028684523,0.0037627246,-0.07054508,0.008670134,-0.045320924,0.0032329962,0.0034533474,0.03015576,0.01281943,-0.011279679,0.0037042075,-0.016360093,0.008991801,-0.0029245976,-0.01920363,0.071303844,0.005714804,-0.008498742,-0.017626217,0.00206162,-0.045983523,-0.025229046,0.04203355,0.0072666397,-0.017553164
1854,0.012080853,0.020505577,0.041297976,0.005174984,-0.06367252,-0.04086718,0.0049250363,0.056761533,-0.049735483,0.039683998,-0.00052905665,-0.02429271,0.00035660222,-0.011275822,-0.010921028,0.0042854934,0.015950408,-0.023752308,0.008073455,0.04946582,0.047161546,-0.055229712,-0.024924407,0.033694852,-0.015847027,0.023723751,-0.004581376,-0.067901924,0.07109429,-0.013727937,0.015627442,-0.009081566
1858,-0.019976517,-0.03631936,0.048297495,-0.062386706,-0.024210056,0.01124189,-0.008665825,-0.060581096,-0.019714719,0.031907834,-0.01211196,0.051705915,0.00062247633,-0.021718035,-2.8697212e-05,-0.0181745,0.04256287,0.0038577472,-0.051350422,0.052485704,0.014643053,-0.025991589,0.0326604,-0.0063488986,-0.02504923,-0.04895888,0.04115839,-0.011672012,-0.09752032,-0.04408869,0.003229225,0.04973666
1878,-0.0024348274,-0.009828762,-0.017405903,-0.021565821,0.007848917,0.00048268834,-0.009146962,0.040821347,0.03608504,0.012346385,0.04153013,-0.027386097,0.053320296,0.0141921,0.03367527,-0.02526114,0.02879592,-0.017113581,0.02101152,-0.008252117,0.0035592786,-0.009473898,0.03566086,-0.008694867,-0.06346693,-0.003354015,-0.055355925,-0.014644313,-0.0417434,-0.02712515,0.025114631,-0.012536628
1887,-0.013789399,-0.020579927,-0.021354463,-0.018259596,0.029232275,0.08657718,0.052956797,0.0050162687,-0.050820462,0.033987436,-0.013313387,0.018553711,-0.0038595845,0.0031656548,-0.037577383,-0.034735397,-0.025869286,0.005954655,-0.05118334,0.013528343,-0.008734836,0.011598224,0.013790915,0.026273856,0.0038169392,-0.0034858063,-0.02882016,0.008503324,0.030846963,-0.004198181,0.03945458,-0.039994508
1897,0.0040028617,-0.056338254,-0.005142677,0.0034867565,0.019300245,-0.030548252,-0.031385526,0.015034512,0.050521784,-0.0076383273,-0.037456155,0.014025164,0.008074786,-0.04248343,0.04300912,0.01593641,0.037614584,0.018987227,0.008706741,-0.023763204,-0.0068554627,0.014180214,0.008144068,-0.021043804,-0.05768139,0.002039293,0.023386931,0.019039711,0.0033890125,-0.009570382,0.044976752,-0.008438909
1924,0.0035788226,0.00043110855,0.014746535,-0.027725553,-0.043842338,-0.002339473,0.07443773,-0.025258044,0.0040201866,-0.06848769,0.0009944172,0.014619153,0.026575318,0.006548019,-0.012886913,-0.036620043,-0.020075088,0.047669407,0.018874088,-0.06982041,0.04422567,0.05134628,-0.035886813,0.038066734,0.032999136,0.05696706,0.03261762,0.02665032,0.033283636,-0.0032393828,0.01107409,-0.017726293
1953,-0.06600524,-0.08839134,0.090566345,0.05915913,-0.0017011024,0.04398462,0.011674779,0.028949784,0.044451136,-0.071908586,0.020934768,0.021174243,0.015409652,-0.010921789,-0.016305938,-0.042237446,0.007046059,-0.024903612,0.044441655,0.0028188918,-0.01342296,0.036212232,0.002381279,0.05780028,0.057505634,0.005670571,-0.009790812,-0.0480611,-0.023552198,-0.043404188,0.017436592,-0.009113403
1956,-0.087233365,-0.025820322,0.011263128,0.038031995,-0.04306503,0.023824094,0.013230948,0.05973365,-0.005341515,0.013120232,-0.036201168,-0.0026777491,-0.10177045,-0.0103740785,-0.012958626,0.004613943,0.019539962,0.010025777,-0.015108147,-0.06917551,-0.03186956,-0.028182605,-0.087349564,0.05495854,0.019575106,0.027103294,0.06128004,0.035779558,-0.024567682,0.042859435,-0.051999852,-0.104872294
1964,-0.0038050395,-0.032034308,-0.01877743,0.04068879,0.07060228,0.0033952948,0.036381006,0.020065939,-0.034852773,0.05323658,0.0073583196,-0.017092418,0.011457721,-0.06510144,0.009014378,0.026866397,0.018924478,-0.035508756,-0.05544079,-0.009385915,-0.015392769,0.0141459415,0.041888006,-0.04297149,-0.01956351,-0.03134,0.0035914036,0.035454687,0.022213163,0.0124723585,0.053466056,0.0054951035
1998,-0.048162784,-0.016342273,0.009641128,-0.04982275,0.027807718,0.029722124,-0.025083985,0.022816539,0.09899429,0.018831661,0.010139941,0.013079086,-0.0137499785,0.047486678,0.02654582,-0.025066454,0.009246977,-0.04059989,-0.0635034,-0.025427803,-0.024761254,0.02366926,-0.012476956,-0.02907218,-0.00012432694,-0.0139325075,0.013754013,0.014041712,0.016437571,0.0038035538,-0.0012978486,-0.016156398
1999,0.031131305,0.041171372,0.027945869,0.05607449,0.037061222,0.039242122,-0.018904774,-0.028969225,0.023415506,0.012906455,-0.0004027971,-0.04797447,0.029173657,-0.04398593,-0.0025422384,-0.03447935,-0.0048269774,-0.039337948,-0.04423791,-0.002608686,-0.028881142,-0.03968686,-0.026230942,0.05182189,-0.014062218,0.022706298,-0.02999015,0.03378486,0.06692719,0.019064063,0.0034054478,0.018738523
2001,-0.006438327,-0.012652578,0.02716366,0.007939213,-0.01971592,0.010035941,-0.04790694,-0.053588897,0.053997904,0.057934426,-0.008813306,0.03288974,-0.013453951,-0.009930344,-0.042218477,0.006073395,-0.024115102,-0.040612064,-0.0062517943,0.021480503,-0.01672886,0.009448508,0.002061899,0.025095409,0.01802717,-0.016131703,-0.034421653,-0.00396343,-0.0238311,-0.0026981866,0.020685185,-0.011258568
2003,0.038328025,-0.022638174,0.012120633,-0.0114313625,0.04635062,0.04052798,-0.013914913,0.03305909,0.04241316,-0.035724077,-0.009441467,-0.049936082,0.03426799,-0.049895037,0.04241676,0.016922984,0.05085284,-0.009319054,0.01872723,0.015395184,-0.03412271,-0.0019581446,0.042514827,-0.07067819,0.018785147,0.016895149,-0.0052442546,-0.023792563,-0.045850117,0.027208852,-0.015554531,-0.012720898
2008,0.042986345,-0.024031525,-0.0025216504,-0.036040477,0.03794133,-0.014182386,-0.049919598,-0.033800576,-0.028079009,-0.0448857,-0.014377094,-0.055326644,0.019035194,0.02492166,-0.053375058,0.02812525,-0.02058181,-0.03928517,-0.02364094,0.059330333,-0.007547922,0.014429671,-0.016345724,-0.03574378,-0.0018265264,0.0132403085,0.03734808,0.049826615,0.009860281,0.008481621,0.00047784494,-0.004130116
2025,-0.05731081,-0.012056097,0.011046346,-0.014997307,-0.047120627,-0.013310314,-0.036394496,-0.058575615,-0.03784537,0.016466398,-0.032774135,-0.034645565,-0.07104814,0.03896281,0.0025937394,-0.00011786178,0.026192782,-0.032697625,-0.05241849,0.051224258,0.012499233,0.019161792,-0.01152904,0.051990643,-0.054506164,0.014476381,0.04971801,-0.011685874,-0.025505926,0.010490073,0.035042707,0.057081826
2027,0.012824037,-0.03244203,0.027321365,0.0154322125,0.016885275,0.048216797,-0.003060717,-0.017004589,-0.01446641,-0.035869427,-0.029077128,-0.03421716,0.056017507,0.008815119,-0.036164038,-0.010045342,0.021416036,0.0039048027,-0.023950981,-0.033680458,-0.031573184,-0.009542277,-0.040911473,0.013164656,-0.023272788,0.03595311,0.036061782,0.0046355436,0.05554384,-0.01624494,-0.03742957,-0.052549016
2031,-0.023557253,-0.06779888,-0.04313994,0.060601454,0.06753736,0.008321656,0.010898666,-0.013683839,-0.0031085603,-0.01774675,0.008810201,-0.0092733735,-0.02200139,-0.070484795,0.05168617,0.017953096,4.507426e-05,-0.011587928,-0.002968975,0.013839811,0.062115423,-0.07083329,-0.03328686,0.031200454,-0.019968007,-0.071335964,0.04834146,0.041792057,0.02150286,0.041774727,-0.087999694,-0.0030233518
2052,-0.01225613,-0.019571716,-0.020645166,-0.017088985,-0.03292792,0.0052847452,0.0017385832,0.021975385,0.047402903,-0.033012714,0.015005306,-0.0021244911,-0.019995281,-0.0070187035,-0.009802077,0.005684932,-0.04193536,0.02659172,0.021143822,0.020032272,-0.08079133,-0.00849803,0.0011074129,-0.06180793,-0.04208837,-0.043896373,-0.045336377,0.015160395,-0.00470009,0.008109439,-0.033387315,0.023379046
2064,0.00045524028,-0.011984743,0.024995828,-0.020499315,0.018180901,0.0003518827,-0.006555068,0.016378812,0.0432212,-0.011003562,-0.060597267,-0.03012757,0.0040947073,0.028028531,-0.051880892,0.0005326162,0.004154258,0.008383796,0.029057413,0.035035085,-0.022692423,-0.05082865,0.027604802,0.029210111,0.028425878,0.034356005,0.011813954,-0.0040586195,-0.048651412,-0.010718451,0.02071171,-0.042685077
2107,-0.020229245,-0.0054183407,-0.032690927,-0.039671168,-0.03422805,0.059357457,-0.07504409,0.0354946,-0.023507211,0.0066457363,-0.03599001,-0.012353458,-0.027023744,0.006244014,-0.026479078,-0.014264175,-0.0033223592,-0.015337957,0.045196686,-0.0014671813,0.038781144,0.039090216,0.011700569,0.025699459,-0.072295584,0.007289112,0.021904716,0.023832783,0.07432849,0.010665223,0.055045746,0.02591198
2123,-0.048239384,-0.046726853,0.04427817,-0.023308033,0.021511864,-0.016292538,0.06861942,-0.008790436,-0.024792062,-0.02072343,0.039184652,-0.05866259,0.003999383,-0.0020580885,0.03037572,0.06168179,0.015364978,0.07889695,0.03315686,0.061705977,-0.015337799,-0.020734109,-0.020390222,0.016099595,-0.019241203,0.039033625,0.006680802,-0.027650977,-0.036462232,0.014424181,0.021555634,0.006938093
2125,0.009452264,-0.013325722,-0.0075610597,-0.014270693,0.057186976,-0.00420524,0.0007045564,-0.03084773,0.04824753,-0.02604104,0.037494563,-0.058161333,-0.019214805,0.018837495,0.02653115,0.0036163153,0.024489183,0.02459728,-0.01196229,-0.10493923,0.0029058962,0.022803426,-0.02678319,0.05322186,-0.025808781,0.0027632606,-0.0115126455,-0.030452518,0.003636752,0.0061274604,0.01763934,-0.01206247
2142,0.022813164,-0.05806592,0.0130196605,0.019638628,-0.018283485,0.010196024,-0.02778512,0.056318946,0.052579466,0.008843598,0.017913993,0.028069565,-0.043847293,0.057076536,0.012302139,-0.0026070534,-0.032793578,0.057389073,-0.01263049,-0.011374291,-0.034922093,0.075815275,0.01841327,-0.028380135,-0.052771892,0.006523268,0.03684827,0.016023533,0.01225975,-0.04293645,-0.039860506,-0.07367874
2151,-0.019358944,0.009930499,0.0230915,0.0034913246,-0.008688281,0.034585416,0.011467925,0.02268962,-0.07093055,-0.021121686,-0.018774841,-0.01987986,0.024711572,0.039531026,-0.0073798695,0.02800023,-0.036245164,0.028691925,0.050343838,0.011797946,-0.019382147,-0.0014718055,0.053674396,-0.003601881,-0.00536612,-0.03946281,0.01670206,-0.04197265,0.06654428,-0.0039560096,0.026377393,-0.03268357
2152,-0.018527802,-0.016474355,-0.045745213,0.001879023,0.012870617,-0.03268726,-0.046990726,-0.033774603,-0.032580186,-0.035401758,-0.026611762,-0.03727906,0.05687494,0.047299374,-0.008264312,0.025853645,0.009192737,-0.031870715,-0.031263094,-0.016205313,0.028637512,-0.08709712,0.038727537,-0.020027725,-0.08842046,-0.015518344,0.022961605,-0.012306651,0.0049385475,-0.0090736365,0.028904093,0.0587853
2167,-0.026006576,-0.025952306,-0.014583625,-0.010737517,-0.014397807,-0.003600524,-0.028378354,0.018787732,-0.07354523,-0.0077760364,0.015786305,-0.028412307,-0.05642484,0.0030353058,0.030189473,0.022949412,0.040514562,0.03362277,0.02086982,-0.003958047,0.043868475,0.0564281,0.012916142,-0.013099251,0.064265445,-0.032018483,-0.018545683,-0.04613965,0.013789591,-0.0108099505,-0.01807783,-0.013841666
2175,0.010881893,0.021274399,-0.00826434,0.053120326,0.076209046,0.05334053,-0.016319782,0.018917702,0.014264641,-0.03458243,-0.043279007,-0.054785397,0.0232718,0.017937591,-0.028538529,0.03278033,0.06224712,0.0019177273,0.026251385,0.0145772435,0.01834852,-0.018270096,0.0013552357,-0.020800726,-0.0074808164,0.026548682,-0.032977525,-0.038095534,-0.037432663,-0.035355043,0.0054459875,-0.009242173
2178,0.118107244,0.021045128,0.02290277,0.018233467,-0.018774936,-0.025448479,0.0061250646,0.007281958,-0.027286122,0.044196963,0.0023402662,0.040278982,-0.041829683,-0.04855642,-0.0011960387,0.0142667405,0.012065132,-0.019464653,0.025913643,-0.046303116,0.056588735,-0.03692153,-0.0024205742,-0.06095164,0.0058215205,0.028764203,-0.06622718,0.044524472,-0.0050163064,0.03082582,-0.025352344,0.04448048
2182,-0.011575296,0.0072946935,-0.041472018,-0.01551636,-0.021905808,-0.0009129598,-0.044734947,-0.08265591,-0.033430662,-0.03471465,-0.02801829,0.027838577,0.0050176233,0.017543834,0.013882436,-0.018575002,0.06853924,-0.06432037,0.0027896452,-0.021948768,0.013517018,0.02308324,0.00033677375,-0.06523733,0.0070135407,-0.0052635837,0.03508655,-0.032378204,0.006625985,-0.0015759489,-0.04052869,0.06784431
2185,0.0028496794,0.017098125,-0.0039821262,-0.007946992,0.013154242,0.02330516,-0.004688721,0.009058058,-0.0044859177,-0.014569076,0.006366172,-0.030957151,-0.010137086,0.039119735,-0.0015894751,-0.03667266,-0.016858257,-0.02546855,-0.028922476,0.0035012593,-0.0025731362,-0.04052841,-0.020112017,0.0415936,-0.065485545,0.002407638,0.03833473,0.03687876,-0.058751646,0.03072407,0.02934143,-0.026093068
2196,-0.026872998,0.06294857,-0.032723717,0.057638347,0.02357295,-0.040464666,0.013342844,0.029189447,-0.037769914,-0.0055155624,0.0061900127,-0.018261809,0.046079896,-0.021725522,-0.023977809,-0.0322187,-0.051263157,0.028398214,-0.0034212337,0.012797199,0.02165915,0.017447766,-0.006418258,0.06123067,0.024311012,0.05572741,-0.03319016,0.04091286,-0.006179709,0.0061628097,0.008485003,-0.012098431
2201,-0.07057743,-0.013108071,-0.033588313,-0.02172035,-0.04168675,0.010557136,0.030475888,0.0096172895,0.0663412,-0.007476918,-0.028069224,0.0297952,-0.06286862,-0.0794936,-0.0025375318,-0.008171288,-0.0073385495,0.013080876,-0.012019476,0.056434482,0.054122683,-0.05687247,0.0034609735,0.021501433,0.036977533,-0.011999114,-0.041647624,-0.013206707,-0.0050423676,-0.012850653,-0.004312288,0.009414712
2236,0.018095005,-0.008610863,-0.026444258,0.0240354,0.035169758,-0.0081315525,0.10904428,0.009166483,-0.008769333,-0.03194012,-0.02513137,-0.012081004,-0.03965477,-0.0355213,0.0020095902,-0.015211246,-0.049859546,-0.012631605,-0.041213207,0.06256122,-0.016180277,-0.0009010675,-0.0031852094,-0.01767657,0.0375242,-0.019679949,0.02154279,-0.011775325,0.02078485,0.008103609,-0.06445189,-0.05169132
2251,-0.014385609,0.013293385,0.027308015,0.015839024,0.029776681,-0.02358102,0.023396108,0.034897994,0.008864595,0.0056632096,-0.04341071,-0.01269383,-0.020210084,0.029268859,0.028758852,0.011209573,0.015653249,-0.015474333,-0.022274248,0.0451146,0.054693043,-0.04313407,-0.038296834,-0.04538256,-0.024885228,0.041061606,0.036089208,-0.052609276,0.03830339,0.016364448,-0.02334428,0.01065795
2265,-0.03041689,-0.04703723,-0.014375338,0.006552078,-0.011714668,0.040607437,0.021135664,-0.032660656,0.07463169,0.00069278333,-0.013301341,-0.08580491,-0.020809684,-0.017472327,0.0055967704,-0.02847007,-0.005801443,-0.0012986306,-0.018868739,0.022421248,-0.038704384,0.060796715,-0.057696007,-0.018428957,-0.032376327,0.024887735,0.046715427,-0.05228487,0.011934913,-0.029628355,0.03200715,0.011664562
2274,0.036616404,-0.070059165,0.0066188686,-0.0017853889,0.0059209736,0.048480105,-0.057825528,-0.0070834123,-0.04080593,0.040314354,0.027441144,0.026167298,0.010595655,0.005501717,0.02233304,0.009336352,0.02550707,-0.02011227,0.06793092,0.0038960038,0.049037028,0.010268836,0.0057966653,-0.0139651885,0.008318333,-0.04669638,0.008600245,0.033920452,0.04295882,-0.01391576,0.017310599,-0.0399806
2275,0.01454439,-0.023529131,-0.04185711,-0.031368215,0.018722992,-0.030744296,0.021278733,-0.026059357,0.024865761,-0.047817454,0.0013709961,-0.008401289,0.023124047,-0.037450265,0.030046023,-0.00043852432,-0.06502329,-0.025984233,0.0010048711,-0.06891342,0.001735453,0.053370494,0.015187575,0.0027127636,0.018738782,-0.015711812,-0.047575228,-0.006729422,0.08693903,0.010199933,0.0018527182,-0.08967618
2290,-0.0069695357,0.015258765,0.015056328,0.00029827154,-0.015922675,0.0036004095,7.6047196e-05,0.023245048,-0.059689723,-0.013049064,0.009122753,-0.004142964,-0.0055882554,0.01119242,0.07672401,-0.03468078,-0.028303152,0.025898803,0.028939452,-0.011499532,0.010392549,-0.005955763,0.033365708,0.011967069,0.040044956,0.012646459,0.029141804,0.015501661,-0.068744145,-0.042142086,0.008836467,0.03522247
2303,0.0682932,0.034913197,-0.036515415,0.0111885285,-0.029949145,0.0025734187,-0.028006488,-0.025940167,-0.011813227,0.016023187,0.015459392,-0.005077233,0.07242343,-0.03612309,0.005437477,0.028432583,-0.040240988,0.051383913,0.021233216,0.0055670035,-0.023762742,-0.009329996,0.0023393664,0.048459787,-0.030735714,-0.003225149,-0.043510247,0.043713156,-0.033266276,0.0032894455,-0.045089122,-0.020115215
2309,0.026008453,0.024423717,0.024863865,-0.024498915,-0.017492075,-0.10377149,-0.036120147,0.014160613,0.057198655,-0.009333897,-0.047097463,0.01000413,-0.011265417,0.020180672,-0.012431715,-0.020560406,-0.014581792,-0.02628244,0.02419446,0.039981145,0.0019557728,0.024051797,-0.046253446,0.0105343405,-0.013005129,0.018515037,-0.0076185823,0.036014646,-0.031033572,-0.022946956,-0.02740365,-0.028887678
2316,0.034325283,0.03506084,0.041426178,0.011638943,-0.017045267,-0.014070049,0.04672636,0.020397041,-0.050924577,-0.006453378,0.0135299815,0.010615346,-0.04221499,-0.044477887,-0.020660888,0.006052525,-0.05528897,-0.0121694505,-0.0055008056,-0.049466707,-0.044733554,0.007281296,0.04779358,-0.04333497,-0.052476905,-0.012498077,0.017086947,0.055857405,0.013594731,-0.017773822,0.013096168,0.0034413652
2345,-0.0017371079,0.012962232,-0.021248985,0.03182904,0.019617097,-0.064901255,-0.0022227115,-0.025085257,-0.06677764,0.024303785,0.005736073,-0.017535562,0.03574045,-0.0067640464,0.024479385,0.03295884,-0.021293169,0.0043528234,0.0070581893,-0.024595862,0.018746838,0.028684178,0.017704818,0.016781325,0.0005188158,0.037936557,0.054597825,0.0057952073,-0.013691429,-0.038312405,-0.020352928,-0.006242877
2394,-0.006883001,0.018605802,-0.0060353493,-0.0214203,-0.0025711684,0.0180277,-0.0366622,0.060651504,0.0341185,-0.02358016,-0.03187845,0.0006047953,-0.0199514,0.035004675,-0.022005241,-0.036434576,-0.04752253,-0.022130119,-0.001744867,0.019610588,-0.009592295,-0.021341808,-0.021644298,-0.034139168,-0.03873669,0.0034756265,0.0025566907,0.036659736,-0.01309934,-0.002869313,-0.0114827,0.01691305
2412,0.055337965,0.0023627612,0.040366296,-0.015583901,0.013278382,-0.007491447,-0.01676508,0.039457362,0.011410745,-0.069535404,0.020478882,0.07351145,0.01606792,-0.017648697,-0.05941984,-0.016516706,0.013064086,-0.012459186,-0.029150935,-0.013839035,0.03189874,-0.036855087,-0.027734363,0.0015257605,0.056198876,-0.004891708,0.026078602,0.014731024,-0.017363358,-0.015462191,-0.06518271,0.032712292
2433,0.0022427738,-0.025091749,-0.0016339615,0.040433638,-0.018206464,-0.046749614,-0.008600296,0.014305768,0.0011648565,0.026095128,0.014010475,-0.0036682673,-0.012903686,-0.0070640924,-0.021797631,0.01002418,0.013561529,-0.0038560617,-0.03900341,-0.03066922,0.07642257,0.022395847,-0.09291422,-0.002344754,-0.023781108,-0.018773915,-0.015298681,0.048274413,0.011186695,-0.035733208,0.037793282,0.04437043
2440,-0.026340723,0.05755056,-0.028363384,0.036900386,0.040137146,-0.05195495,0.05179673,-0.042683497,-0.056832734,-0.057118915,0.010888861,0.015946379,0.05623491,0.027477346,0.0070177177,0.04436892,-0.024136785,-0.017421398,0.016007148,0.03154895,-0.034657683,0.030538611,-0.02586973,-0.038415216,0.022586653,0.0030340452,0.030647645,0.0057302224,0.044276882,0.030605504,0.011568432,-0.050026793
2443,0.013287097,0.021249654,0.05230699,-0.018365098,-0.02331498,-0.057200406,0.010174344,-0.032265343,-0.033353128,0.013706718,-0.05352997,-0.004645918,0.05275265,-0.028843194,-0.027451765,-0.019425103,-0.004434513,0.0071578887,-0.022501819,-0.0028563105,-0.019998014,0.005040778,-0.0030903167,0.0025271354,-0.010366965,0.046112143,-0.005537244,0.0004312506,-0.038364694,-0.01597412,0.029882856,0.017610615
2467,-0.00064110983,0.05368188,-0.026667224,0.013675736,-0.039854612,-0.008781675,-0.0010795201,0.009409459,0.021258926,0.024673443,0.017759718,0.011687491,-0.01748478,-0.0049063503,-0.07494797,0.0005672519,0.0005478805,0.029193811,-0.012391241,0.009892716,0.0041474914,-0.019732045,-0.044830695,0.06398184,-0.050782405,-0.016010346,-0.0032972929,0.021688882,0.016590388,-0.008970947,-0.045166675,-0.06895906
2476,-0.0010645945,0.015359089,0.026588036,-0.004719944,-0.012973582,-0.00073137623,0.050704546,-0.0410732,0.032200895,-0.042598393,-0.022353493,0.042786077,0.022205634,0.02920112,-0.043222353,0.022247603,-0.022824539,0.056904383,-0.009457047,-0.027437085,-0.08710908,0.035561096,-0.007278091,0.00030652346,0.056804784,-0.022486234,0.06262151,0.03924121,0.06435752,0.001757281,0.06929817,0.022167869
2495,-0.0328409,-0.036088776,-0.008247608,0.00495625,0.035616137,-0.0052122707,0.00996136,0.012121727,-0.050542153,-0.0038353745,0.0067568803,0.047289073,0.023373453,-0.011854156,-0.029776655,-0.010720942,-0.039346993,-0.016765324,-0.011487861,0.022380063,0.002827538,-0.022205286,0.034955066,-0.048212342,0.027387468,-0.007095822,0.053285416,0.021821244,0.03443435,0.0016887595,0.058655474,-0.025922883
